landing_page_url_id,referrer_url,advertiser_id,campaign_id,timestamp
63,http://guppyfishing.org,3,2,1/1/2018 5:42:36
81,http://fearlesspinkbunnies.us,1,2,1/1/2018 5:43:04
31,http://fashionabledogs.com,3,2,1/1/2018 5:43:33
67,http://fashionabledogs.com,5,2,1/1/2018 5:43:43
43,http://horseandbuggymonthly.net,1,1,1/1/2018 5:43:46
51,http://fashionabledogs.com,4,2,1/1/2018 5:44:10
29,http://fearlesspinkbunnies.us,1,2,1/1/2018 5:44:33
90,http://guppyfishing.org,1,1,1/1/2018 5:44:41
29,http://horseandbuggymonthly.net,5,1,1/1/2018 5:44:44
80,http://fashionabledogs.com,2,1,1/1/2018 5:45:04
79,http://fashionabledogs.com,1,1,1/1/2018 5:45:13
33,http://guppyfishing.org,2,2,1/1/2018 5:45:34
21,http://fashionabledogs.com,5,2,1/1/2018 5:45:56
56,http://guppyfishing.org,4,2,1/1/2018 5:46:05
80,http://fearlesspinkbunnies.us,3,2,1/1/2018 5:46:33
49,http://fearlesspinkbunnies.us,5,1,1/1/2018 5:46:36
28,http://fearlesspinkbunnies.us,3,1,1/1/2018 5:47:02
74,http://horseandbuggymonthly.net,5,1,1/1/2018 5:47:19
18,http://fearlesspinkbunnies.us,4,1,1/1/2018 5:47:27
83,http://horseandbuggymonthly.net,5,1,1/1/2018 5:47:52
83,http://fashionabledogs.com,5,2,1/1/2018 5:48:11
84,http://horseandbuggymonthly.net,5,1,1/1/2018 5:48:36
4,http://horseandbuggymonthly.net,1,2,1/1/2018 5:49:06
70,http://fashionabledogs.com,1,1,1/1/2018 5:49:07
78,http://fashionabledogs.com,3,1,1/1/2018 5:49:11
99,http://horseandbuggymonthly.net,3,2,1/1/2018 5:49:20
78,http://example.net,4,1,1/1/2018 5:49:30
52,http://horseandbuggymonthly.net,1,2,1/1/2018 5:49:32
34,http://example.net,5,2,1/1/2018 5:49:40
1,http://example.net,3,2,1/1/2018 5:49:57
23,http://fashionabledogs.com,4,2,1/1/2018 5:50:06
35,http://guppyfishing.org,5,2,1/1/2018 5:50:08
84,http://guppyfishing.org,4,1,1/1/2018 5:50:37
7,http://horseandbuggymonthly.net,2,2,1/1/2018 5:51:07
34,http://horseandbuggymonthly.net,1,1,1/1/2018 5:51:23
24,http://fearlesspinkbunnies.us,2,1,1/1/2018 5:51:40
81,http://guppyfishing.org,5,1,1/1/2018 5:51:59
40,http://horseandbuggymonthly.net,3,2,1/1/2018 5:52:14
16,http://guppyfishing.org,3,1,1/1/2018 5:52:35
33,http://guppyfishing.org,4,1,1/1/2018 5:52:45
31,http://horseandbuggymonthly.net,2,1,1/1/2018 5:52:52
81,http://example.net,5,1,1/1/2018 5:53:01
65,http://fearlesspinkbunnies.us,1,2,1/1/2018 5:53:02
50,http://guppyfishing.org,4,2,1/1/2018 5:53:25
31,http://horseandbuggymonthly.net,2,1,1/1/2018 5:53:53
23,http://horseandbuggymonthly.net,4,2,1/1/2018 5:54:10
34,http://horseandbuggymonthly.net,4,1,1/1/2018 5:54:28
12,http://example.net,3,2,1/1/2018 5:54:55
21,http://fashionabledogs.com,5,2,1/1/2018 5:55:07
1,http://fashionabledogs.com,2,2,1/1/2018 5:55:36
7,http://fearlesspinkbunnies.us,1,2,1/1/2018 5:55:48
39,http://fearlesspinkbunnies.us,2,2,1/1/2018 5:55:57
24,http://fashionabledogs.com,5,1,1/1/2018 5:56:21
38,http://example.net,5,2,1/1/2018 5:56:30
42,http://horseandbuggymonthly.net,5,1,1/1/2018 5:56:53
14,http://horseandbuggymonthly.net,5,1,1/1/2018 5:57:05
71,http://horseandbuggymonthly.net,3,2,1/1/2018 5:57:33
54,http://example.net,2,1,1/1/2018 5:57:59
76,http://guppyfishing.org,2,1,1/1/2018 5:58:18
96,http://guppyfishing.org,3,2,1/1/2018 5:58:26
47,http://example.net,1,1,1/1/2018 5:58:29
38,http://fashionabledogs.com,3,1,1/1/2018 5:58:37
61,http://fearlesspinkbunnies.us,1,1,1/1/2018 5:59:00
46,http://example.net,5,1,1/1/2018 5:59:06
97,http://example.net,3,1,1/1/2018 5:59:29
80,http://fashionabledogs.com,5,1,1/1/2018 5:59:47
40,http://fashionabledogs.com,3,1,1/1/2018 5:59:55
43,http://example.net,4,1,1/1/2018 6:00:17
57,http://horseandbuggymonthly.net,5,2,1/1/2018 6:00:29
7,http://example.net,1,2,1/1/2018 6:00:35
23,http://horseandbuggymonthly.net,1,2,1/1/2018 6:00:52
40,http://fashionabledogs.com,1,1,1/1/2018 6:00:55
49,http://horseandbuggymonthly.net,2,1,1/1/2018 6:01:07
86,http://guppyfishing.org,3,2,1/1/2018 6:01:37
52,http://example.net,1,2,1/1/2018 6:02:07
92,http://horseandbuggymonthly.net,2,2,1/1/2018 6:02:17
96,http://horseandbuggymonthly.net,2,2,1/1/2018 6:02:24
83,http://fearlesspinkbunnies.us,4,1,1/1/2018 6:02:54
53,http://horseandbuggymonthly.net,2,1,1/1/2018 6:03:00
9,http://example.net,3,2,1/1/2018 6:03:02
74,http://fearlesspinkbunnies.us,2,1,1/1/2018 6:03:06
57,http://example.net,5,1,1/1/2018 6:03:31
4,http://guppyfishing.org,4,2,1/1/2018 6:03:58
12,http://fearlesspinkbunnies.us,3,2,1/1/2018 6:04:19
85,http://guppyfishing.org,2,2,1/1/2018 6:04:49
63,http://horseandbuggymonthly.net,5,2,1/1/2018 6:05:00
42,http://guppyfishing.org,3,1,1/1/2018 6:05:15
9,http://fearlesspinkbunnies.us,1,1,1/1/2018 6:05:17
24,http://fearlesspinkbunnies.us,3,2,1/1/2018 6:05:20
70,http://horseandbuggymonthly.net,4,1,1/1/2018 6:05:31
30,http://fashionabledogs.com,4,1,1/1/2018 6:05:43
72,http://guppyfishing.org,4,1,1/1/2018 6:06:03
21,http://horseandbuggymonthly.net,3,1,1/1/2018 6:06:08
88,http://guppyfishing.org,4,1,1/1/2018 6:06:37
76,http://guppyfishing.org,3,1,1/1/2018 6:06:59
49,http://fearlesspinkbunnies.us,4,1,1/1/2018 6:07:21
29,http://fearlesspinkbunnies.us,5,2,1/1/2018 6:07:36
73,http://fashionabledogs.com,1,2,1/1/2018 6:08:05
91,http://fearlesspinkbunnies.us,4,2,1/1/2018 6:08:32
63,http://guppyfishing.org,2,2,1/1/2018 6:08:34
21,http://fashionabledogs.com,2,1,1/1/2018 6:08:58
28,http://guppyfishing.org,5,2,1/1/2018 6:09:18
33,http://fearlesspinkbunnies.us,4,1,1/1/2018 6:09:20
24,http://fashionabledogs.com,3,2,1/1/2018 6:09:34
9,http://fearlesspinkbunnies.us,3,1,1/1/2018 6:09:47
88,http://guppyfishing.org,3,2,1/1/2018 6:10:11
19,http://example.net,5,1,1/1/2018 6:10:16
33,http://example.net,3,2,1/1/2018 6:10:18
94,http://guppyfishing.org,5,1,1/1/2018 6:10:19
86,http://horseandbuggymonthly.net,5,2,1/1/2018 6:10:49
71,http://fashionabledogs.com,4,1,1/1/2018 6:11:02
47,http://guppyfishing.org,4,2,1/1/2018 6:11:10
92,http://fashionabledogs.com,2,1,1/1/2018 6:11:30
53,http://example.net,2,1,1/1/2018 6:11:57
77,http://guppyfishing.org,3,1,1/1/2018 6:12:08
80,http://fashionabledogs.com,4,2,1/1/2018 6:12:16
18,http://horseandbuggymonthly.net,5,2,1/1/2018 6:12:39
1,http://horseandbuggymonthly.net,3,1,1/1/2018 6:12:59
58,http://fearlesspinkbunnies.us,5,2,1/1/2018 6:13:17
25,http://guppyfishing.org,3,2,1/1/2018 6:13:20
67,http://fashionabledogs.com,3,2,1/1/2018 6:13:27
10,http://guppyfishing.org,5,1,1/1/2018 6:13:42
9,http://horseandbuggymonthly.net,3,1,1/1/2018 6:14:12
12,http://example.net,5,2,1/1/2018 6:14:40
55,http://fearlesspinkbunnies.us,2,2,1/1/2018 6:14:55
20,http://fashionabledogs.com,1,1,1/1/2018 6:15:09
19,http://guppyfishing.org,1,1,1/1/2018 6:15:39
87,http://horseandbuggymonthly.net,4,2,1/1/2018 6:15:48
73,http://example.net,1,2,1/1/2018 6:16:10
5,http://horseandbuggymonthly.net,3,2,1/1/2018 6:16:35
39,http://fashionabledogs.com,5,1,1/1/2018 6:16:42
22,http://example.net,3,1,1/1/2018 6:17:09
54,http://guppyfishing.org,4,1,1/1/2018 6:17:25
58,http://guppyfishing.org,3,2,1/1/2018 6:17:27
9,http://example.net,3,1,1/1/2018 6:17:45
70,http://fashionabledogs.com,5,2,1/1/2018 6:18:04
21,http://fearlesspinkbunnies.us,4,2,1/1/2018 6:18:16
64,http://guppyfishing.org,2,2,1/1/2018 6:18:42
68,http://fearlesspinkbunnies.us,2,2,1/1/2018 6:19:08
87,http://horseandbuggymonthly.net,5,1,1/1/2018 6:19:19
94,http://guppyfishing.org,4,2,1/1/2018 6:19:42
93,http://fashionabledogs.com,2,2,1/1/2018 6:20:12
35,http://fearlesspinkbunnies.us,1,2,1/1/2018 6:20:22
14,http://fearlesspinkbunnies.us,5,1,1/1/2018 6:20:52
99,http://fearlesspinkbunnies.us,3,1,1/1/2018 6:21:07
40,http://fearlesspinkbunnies.us,2,1,1/1/2018 6:21:12
88,http://horseandbuggymonthly.net,4,2,1/1/2018 6:21:37
65,http://horseandbuggymonthly.net,2,2,1/1/2018 6:21:54
93,http://fashionabledogs.com,2,1,1/1/2018 6:22:04
22,http://horseandbuggymonthly.net,4,1,1/1/2018 6:22:33
76,http://fearlesspinkbunnies.us,2,1,1/1/2018 6:22:51
21,http://example.net,5,1,1/1/2018 6:23:08
97,http://example.net,4,2,1/1/2018 6:23:09
61,http://fashionabledogs.com,4,2,1/1/2018 6:23:15
73,http://fashionabledogs.com,4,2,1/1/2018 6:23:43
37,http://guppyfishing.org,4,2,1/1/2018 6:24:07
65,http://guppyfishing.org,4,1,1/1/2018 6:24:33
17,http://fashionabledogs.com,1,1,1/1/2018 6:24:58
81,http://horseandbuggymonthly.net,5,1,1/1/2018 6:25:19
3,http://horseandbuggymonthly.net,1,2,1/1/2018 6:25:22
51,http://fashionabledogs.com,5,2,1/1/2018 6:25:27
38,http://horseandbuggymonthly.net,3,1,1/1/2018 6:25:29
64,http://guppyfishing.org,1,2,1/1/2018 6:25:34
46,http://guppyfishing.org,4,1,1/1/2018 6:25:41
4,http://fearlesspinkbunnies.us,4,2,1/1/2018 6:25:46
39,http://fearlesspinkbunnies.us,1,1,1/1/2018 6:25:57
50,http://example.net,4,1,1/1/2018 6:26:15
76,http://guppyfishing.org,3,1,1/1/2018 6:26:24
97,http://guppyfishing.org,1,2,1/1/2018 6:26:53
76,http://guppyfishing.org,2,1,1/1/2018 6:27:18
22,http://example.net,5,1,1/1/2018 6:27:19
12,http://guppyfishing.org,5,1,1/1/2018 6:27:21
54,http://example.net,4,1,1/1/2018 6:27:45
93,http://fashionabledogs.com,3,1,1/1/2018 6:27:49
13,http://example.net,3,2,1/1/2018 6:28:16
23,http://horseandbuggymonthly.net,3,2,1/1/2018 6:28:17
7,http://fashionabledogs.com,2,1,1/1/2018 6:28:46
27,http://fearlesspinkbunnies.us,5,1,1/1/2018 6:28:57
31,http://guppyfishing.org,3,2,1/1/2018 6:29:14
28,http://fashionabledogs.com,5,1,1/1/2018 6:29:26
51,http://horseandbuggymonthly.net,5,1,1/1/2018 6:29:37
42,http://fearlesspinkbunnies.us,5,2,1/1/2018 6:29:56
82,http://guppyfishing.org,5,1,1/1/2018 6:30:07
5,http://guppyfishing.org,1,1,1/1/2018 6:30:31
99,http://fashionabledogs.com,5,1,1/1/2018 6:30:54
72,http://fearlesspinkbunnies.us,3,2,1/1/2018 6:31:01
80,http://fashionabledogs.com,4,1,1/1/2018 6:31:21
69,http://example.net,1,1,1/1/2018 6:31:22
74,http://fashionabledogs.com,1,2,1/1/2018 6:31:48
6,http://guppyfishing.org,5,2,1/1/2018 6:31:53
25,http://guppyfishing.org,3,2,1/1/2018 6:32:01
4,http://fearlesspinkbunnies.us,4,2,1/1/2018 6:32:11
85,http://example.net,5,1,1/1/2018 6:32:23
12,http://guppyfishing.org,3,2,1/1/2018 6:32:25
40,http://example.net,4,1,1/1/2018 6:32:49
66,http://fearlesspinkbunnies.us,1,1,1/1/2018 6:33:18
43,http://guppyfishing.org,3,1,1/1/2018 6:33:37
21,http://guppyfishing.org,5,2,1/1/2018 6:33:40
80,http://horseandbuggymonthly.net,4,1,1/1/2018 6:34:08
27,http://horseandbuggymonthly.net,2,2,1/1/2018 6:34:21
82,http://fashionabledogs.com,2,1,1/1/2018 6:34:48
11,http://horseandbuggymonthly.net,2,1,1/1/2018 6:35:05
24,http://example.net,5,2,1/1/2018 6:35:12
26,http://horseandbuggymonthly.net,5,1,1/1/2018 6:35:31
23,http://fearlesspinkbunnies.us,4,1,1/1/2018 6:35:57
38,http://fashionabledogs.com,4,1,1/1/2018 6:36:26
44,http://example.net,2,2,1/1/2018 6:36:34
95,http://example.net,4,2,1/1/2018 6:37:02
1,http://example.net,2,1,1/1/2018 6:37:05
20,http://fearlesspinkbunnies.us,4,1,1/1/2018 6:37:33
2,http://guppyfishing.org,3,2,1/1/2018 6:37:52
5,http://fearlesspinkbunnies.us,2,2,1/1/2018 6:37:53
63,http://example.net,3,1,1/1/2018 6:38:16
65,http://horseandbuggymonthly.net,1,2,1/1/2018 6:38:35
64,http://horseandbuggymonthly.net,2,1,1/1/2018 6:39:04
8,http://fearlesspinkbunnies.us,4,2,1/1/2018 6:39:12
92,http://example.net,1,2,1/1/2018 6:39:37
84,http://guppyfishing.org,2,2,1/1/2018 6:39:41
2,http://horseandbuggymonthly.net,5,1,1/1/2018 6:39:53
64,http://fashionabledogs.com,1,2,1/1/2018 6:40:14
49,http://example.net,1,1,1/1/2018 6:40:28
4,http://fearlesspinkbunnies.us,1,2,1/1/2018 6:40:40
28,http://fearlesspinkbunnies.us,2,1,1/1/2018 6:40:54
47,http://horseandbuggymonthly.net,2,2,1/1/2018 6:41:21
8,http://example.net,4,2,1/1/2018 6:41:30
92,http://guppyfishing.org,2,1,1/1/2018 6:41:58
12,http://fashionabledogs.com,5,1,1/1/2018 6:42:28
62,http://example.net,2,1,1/1/2018 6:42:32
46,http://fashionabledogs.com,2,2,1/1/2018 6:42:46
28,http://horseandbuggymonthly.net,4,2,1/1/2018 6:42:58
54,http://fearlesspinkbunnies.us,3,2,1/1/2018 6:43:19
82,http://fashionabledogs.com,3,1,1/1/2018 6:43:46
15,http://guppyfishing.org,4,1,1/1/2018 6:44:11
36,http://fearlesspinkbunnies.us,4,1,1/1/2018 6:44:19
87,http://guppyfishing.org,1,2,1/1/2018 6:44:38
60,http://fearlesspinkbunnies.us,1,1,1/1/2018 6:44:58
93,http://guppyfishing.org,5,2,1/1/2018 6:45:14
5,http://fashionabledogs.com,2,1,1/1/2018 6:45:26
96,http://example.net,1,2,1/1/2018 6:45:51
58,http://horseandbuggymonthly.net,1,2,1/1/2018 6:46:21
65,http://horseandbuggymonthly.net,4,1,1/1/2018 6:46:25
88,http://guppyfishing.org,1,1,1/1/2018 6:46:51
95,http://guppyfishing.org,4,2,1/1/2018 6:47:03
57,http://guppyfishing.org,1,1,1/1/2018 6:47:23
38,http://example.net,5,1,1/1/2018 6:47:45
53,http://fashionabledogs.com,4,2,1/1/2018 6:48:00
27,http://horseandbuggymonthly.net,3,2,1/1/2018 6:48:10
98,http://fashionabledogs.com,2,1,1/1/2018 6:48:22
6,http://example.net,1,1,1/1/2018 6:48:45
11,http://fearlesspinkbunnies.us,4,2,1/1/2018 6:48:52
75,http://fashionabledogs.com,5,1,1/1/2018 6:48:58
69,http://fashionabledogs.com,5,2,1/1/2018 6:49:19
43,http://fearlesspinkbunnies.us,5,2,1/1/2018 6:49:35
93,http://guppyfishing.org,2,2,1/1/2018 6:49:52
71,http://horseandbuggymonthly.net,5,2,1/1/2018 6:49:56
60,http://fashionabledogs.com,5,2,1/1/2018 6:50:15
87,http://fashionabledogs.com,2,1,1/1/2018 6:50:26
48,http://fearlesspinkbunnies.us,1,1,1/1/2018 6:50:42
2,http://horseandbuggymonthly.net,4,2,1/1/2018 6:50:43
22,http://fearlesspinkbunnies.us,2,2,1/1/2018 6:50:58
5,http://guppyfishing.org,5,1,1/1/2018 6:51:27
31,http://horseandbuggymonthly.net,2,1,1/1/2018 6:51:57
93,http://fashionabledogs.com,1,2,1/1/2018 6:52:04
1,http://horseandbuggymonthly.net,3,2,1/1/2018 6:52:28
15,http://fashionabledogs.com,1,2,1/1/2018 6:52:32
84,http://guppyfishing.org,2,1,1/1/2018 6:52:48
48,http://fashionabledogs.com,3,2,1/1/2018 6:52:52
27,http://horseandbuggymonthly.net,4,1,1/1/2018 6:53:02
53,http://example.net,5,2,1/1/2018 6:53:31
78,http://guppyfishing.org,5,2,1/1/2018 6:53:34
61,http://example.net,4,2,1/1/2018 6:53:37
68,http://guppyfishing.org,5,2,1/1/2018 6:53:55
19,http://fearlesspinkbunnies.us,1,2,1/1/2018 6:53:56
53,http://guppyfishing.org,3,1,1/1/2018 6:54:04
19,http://example.net,4,1,1/1/2018 6:54:13
51,http://horseandbuggymonthly.net,3,1,1/1/2018 6:54:14
31,http://fashionabledogs.com,1,1,1/1/2018 6:54:19
14,http://fashionabledogs.com,1,1,1/1/2018 6:54:39
47,http://fashionabledogs.com,1,2,1/1/2018 6:54:54
13,http://fashionabledogs.com,4,1,1/1/2018 6:55:22
75,http://fearlesspinkbunnies.us,4,2,1/1/2018 6:55:31
29,http://horseandbuggymonthly.net,5,1,1/1/2018 6:55:34
85,http://horseandbuggymonthly.net,4,2,1/1/2018 6:55:50
11,http://fashionabledogs.com,3,1,1/1/2018 6:56:04
78,http://horseandbuggymonthly.net,2,2,1/1/2018 6:56:30
19,http://horseandbuggymonthly.net,4,2,1/1/2018 6:56:32
37,http://fashionabledogs.com,4,2,1/1/2018 6:56:49
68,http://guppyfishing.org,4,1,1/1/2018 6:57:02
86,http://horseandbuggymonthly.net,5,1,1/1/2018 6:57:16
53,http://horseandbuggymonthly.net,4,2,1/1/2018 6:57:45
39,http://horseandbuggymonthly.net,2,1,1/1/2018 6:58:04
40,http://fashionabledogs.com,1,1,1/1/2018 6:58:14
55,http://example.net,4,1,1/1/2018 6:58:30
56,http://example.net,1,2,1/1/2018 6:58:59
43,http://fearlesspinkbunnies.us,1,1,1/1/2018 6:59:08
81,http://horseandbuggymonthly.net,5,1,1/1/2018 6:59:28
89,http://horseandbuggymonthly.net,3,1,1/1/2018 6:59:41
58,http://fashionabledogs.com,2,2,1/1/2018 7:00:11
58,http://fashionabledogs.com,1,2,1/1/2018 7:00:14
19,http://fearlesspinkbunnies.us,5,1,1/1/2018 7:00:23
81,http://horseandbuggymonthly.net,3,2,1/1/2018 7:00:27
69,http://horseandbuggymonthly.net,5,1,1/1/2018 7:00:55
65,http://fearlesspinkbunnies.us,3,1,1/1/2018 7:01:01
64,http://fashionabledogs.com,3,1,1/1/2018 7:01:12
84,http://example.net,4,1,1/1/2018 7:01:19
97,http://horseandbuggymonthly.net,1,2,1/1/2018 7:01:37
39,http://horseandbuggymonthly.net,1,1,1/1/2018 7:01:39
61,http://fearlesspinkbunnies.us,1,2,1/1/2018 7:01:55
97,http://guppyfishing.org,2,1,1/1/2018 7:02:03
23,http://horseandbuggymonthly.net,1,2,1/1/2018 7:02:05
37,http://fearlesspinkbunnies.us,4,1,1/1/2018 7:02:31
7,http://fearlesspinkbunnies.us,4,1,1/1/2018 7:02:43
69,http://fashionabledogs.com,3,1,1/1/2018 7:03:05
4,http://example.net,1,1,1/1/2018 7:03:08
54,http://fashionabledogs.com,1,2,1/1/2018 7:03:33
4,http://horseandbuggymonthly.net,2,2,1/1/2018 7:03:34
45,http://fashionabledogs.com,1,1,1/1/2018 7:03:42
13,http://horseandbuggymonthly.net,2,2,1/1/2018 7:03:53
33,http://fashionabledogs.com,2,1,1/1/2018 7:04:09
66,http://guppyfishing.org,5,1,1/1/2018 7:04:35
36,http://fashionabledogs.com,2,1,1/1/2018 7:04:55
16,http://guppyfishing.org,4,2,1/1/2018 7:04:58
19,http://fearlesspinkbunnies.us,2,2,1/1/2018 7:05:01
29,http://fashionabledogs.com,2,1,1/1/2018 7:05:18
35,http://horseandbuggymonthly.net,4,1,1/1/2018 7:05:37
15,http://fashionabledogs.com,2,1,1/1/2018 7:05:40
57,http://guppyfishing.org,5,2,1/1/2018 7:06:01
35,http://example.net,5,1,1/1/2018 7:06:05
77,http://example.net,2,1,1/1/2018 7:06:34
69,http://fearlesspinkbunnies.us,1,2,1/1/2018 7:06:35
93,http://fearlesspinkbunnies.us,4,2,1/1/2018 7:06:36
30,http://guppyfishing.org,2,2,1/1/2018 7:07:06
61,http://fashionabledogs.com,4,2,1/1/2018 7:07:31
45,http://fearlesspinkbunnies.us,1,2,1/1/2018 7:07:51
16,http://example.net,2,1,1/1/2018 7:07:56
43,http://fashionabledogs.com,4,2,1/1/2018 7:08:24
81,http://fashionabledogs.com,1,1,1/1/2018 7:08:49
16,http://fearlesspinkbunnies.us,4,1,1/1/2018 7:09:11
50,http://fearlesspinkbunnies.us,4,2,1/1/2018 7:09:12
99,http://example.net,3,2,1/1/2018 7:09:18
58,http://horseandbuggymonthly.net,4,1,1/1/2018 7:09:31
65,http://fearlesspinkbunnies.us,2,1,1/1/2018 7:09:32
44,http://guppyfishing.org,4,2,1/1/2018 7:10:01
43,http://example.net,3,2,1/1/2018 7:10:22
32,http://guppyfishing.org,4,1,1/1/2018 7:10:41
29,http://horseandbuggymonthly.net,1,2,1/1/2018 7:10:49
72,http://horseandbuggymonthly.net,4,2,1/1/2018 7:11:02
85,http://fearlesspinkbunnies.us,2,1,1/1/2018 7:11:09
27,http://fearlesspinkbunnies.us,1,1,1/1/2018 7:11:11
44,http://fearlesspinkbunnies.us,2,1,1/1/2018 7:11:40
53,http://horseandbuggymonthly.net,1,1,1/1/2018 7:11:57
3,http://horseandbuggymonthly.net,4,2,1/1/2018 7:12:23
46,http://guppyfishing.org,3,1,1/1/2018 7:12:42
28,http://fearlesspinkbunnies.us,1,2,1/1/2018 7:13:05
81,http://guppyfishing.org,5,1,1/1/2018 7:13:31
63,http://guppyfishing.org,5,2,1/1/2018 7:13:33
71,http://horseandbuggymonthly.net,3,2,1/1/2018 7:13:51
56,http://fearlesspinkbunnies.us,2,2,1/1/2018 7:13:56
10,http://fashionabledogs.com,4,1,1/1/2018 7:14:23
77,http://fashionabledogs.com,1,2,1/1/2018 7:14:43
1,http://fearlesspinkbunnies.us,4,2,1/1/2018 7:14:52
90,http://fashionabledogs.com,5,2,1/1/2018 7:15:11
94,http://guppyfishing.org,4,1,1/1/2018 7:15:30
8,http://fashionabledogs.com,3,1,1/1/2018 7:15:54
15,http://guppyfishing.org,5,2,1/1/2018 7:16:09
92,http://example.net,5,2,1/1/2018 7:16:16
61,http://fearlesspinkbunnies.us,5,2,1/1/2018 7:16:19
55,http://guppyfishing.org,4,1,1/1/2018 7:16:44
39,http://guppyfishing.org,2,1,1/1/2018 7:17:11
67,http://fashionabledogs.com,5,1,1/1/2018 7:17:37
62,http://fearlesspinkbunnies.us,4,1,1/1/2018 7:17:56
68,http://fearlesspinkbunnies.us,2,2,1/1/2018 7:18:04
93,http://example.net,3,1,1/1/2018 7:18:12
2,http://guppyfishing.org,3,2,1/1/2018 7:18:20
74,http://fashionabledogs.com,4,1,1/1/2018 7:18:28
94,http://guppyfishing.org,2,2,1/1/2018 7:18:35
60,http://example.net,4,1,1/1/2018 7:18:53
5,http://fearlesspinkbunnies.us,2,1,1/1/2018 7:19:07
44,http://horseandbuggymonthly.net,4,1,1/1/2018 7:19:28
76,http://guppyfishing.org,2,2,1/1/2018 7:19:35
52,http://guppyfishing.org,5,2,1/1/2018 7:19:56
89,http://guppyfishing.org,4,2,1/1/2018 7:20:07
49,http://guppyfishing.org,2,2,1/1/2018 7:20:16
91,http://fashionabledogs.com,5,1,1/1/2018 7:20:44
28,http://fashionabledogs.com,5,1,1/1/2018 7:21:11
42,http://fashionabledogs.com,2,2,1/1/2018 7:21:32
17,http://fearlesspinkbunnies.us,2,2,1/1/2018 7:21:37
42,http://horseandbuggymonthly.net,4,2,1/1/2018 7:21:39
82,http://horseandbuggymonthly.net,5,1,1/1/2018 7:22:07
52,http://fearlesspinkbunnies.us,5,2,1/1/2018 7:22:36
24,http://guppyfishing.org,3,1,1/1/2018 7:22:38
48,http://guppyfishing.org,1,1,1/1/2018 7:23:04
54,http://fashionabledogs.com,5,1,1/1/2018 7:23:17
44,http://guppyfishing.org,5,1,1/1/2018 7:23:41
27,http://fearlesspinkbunnies.us,4,2,1/1/2018 7:23:42
17,http://horseandbuggymonthly.net,4,2,1/1/2018 7:24:07
71,http://horseandbuggymonthly.net,4,2,1/1/2018 7:24:32
7,http://horseandbuggymonthly.net,5,1,1/1/2018 7:24:53
82,http://fearlesspinkbunnies.us,1,1,1/1/2018 7:25:17
40,http://guppyfishing.org,3,1,1/1/2018 7:25:41
43,http://guppyfishing.org,4,1,1/1/2018 7:26:09
74,http://guppyfishing.org,1,1,1/1/2018 7:26:37
29,http://example.net,4,1,1/1/2018 7:26:47
38,http://fearlesspinkbunnies.us,5,2,1/1/2018 7:27:13
67,http://example.net,1,2,1/1/2018 7:27:14
64,http://guppyfishing.org,5,1,1/1/2018 7:27:21
37,http://horseandbuggymonthly.net,3,1,1/1/2018 7:27:27
79,http://fashionabledogs.com,5,1,1/1/2018 7:27:28
3,http://guppyfishing.org,5,2,1/1/2018 7:27:48
27,http://example.net,1,2,1/1/2018 7:28:10
66,http://guppyfishing.org,4,2,1/1/2018 7:28:22
65,http://horseandbuggymonthly.net,2,1,1/1/2018 7:28:31
72,http://example.net,2,2,1/1/2018 7:28:50
39,http://horseandbuggymonthly.net,2,1,1/1/2018 7:29:10
37,http://horseandbuggymonthly.net,3,1,1/1/2018 7:29:16
53,http://fearlesspinkbunnies.us,3,1,1/1/2018 7:29:23
57,http://fearlesspinkbunnies.us,3,1,1/1/2018 7:29:45
76,http://guppyfishing.org,1,2,1/1/2018 7:29:46
97,http://horseandbuggymonthly.net,2,2,1/1/2018 7:30:14
83,http://guppyfishing.org,3,2,1/1/2018 7:30:22
12,http://fearlesspinkbunnies.us,3,2,1/1/2018 7:30:46
96,http://guppyfishing.org,3,2,1/1/2018 7:31:11
36,http://horseandbuggymonthly.net,3,2,1/1/2018 7:31:21
57,http://horseandbuggymonthly.net,2,1,1/1/2018 7:31:39
18,http://example.net,3,1,1/1/2018 7:31:42
8,http://horseandbuggymonthly.net,3,2,1/1/2018 7:32:12
68,http://horseandbuggymonthly.net,5,1,1/1/2018 7:32:22
46,http://example.net,4,1,1/1/2018 7:32:45
53,http://guppyfishing.org,5,1,1/1/2018 7:33:13
99,http://fearlesspinkbunnies.us,4,1,1/1/2018 7:33:43
11,http://fearlesspinkbunnies.us,1,1,1/1/2018 7:34:01
65,http://example.net,4,2,1/1/2018 7:34:30
98,http://fashionabledogs.com,5,1,1/1/2018 7:34:54
32,http://fearlesspinkbunnies.us,2,2,1/1/2018 7:34:55
83,http://guppyfishing.org,3,1,1/1/2018 7:35:16
54,http://horseandbuggymonthly.net,2,2,1/1/2018 7:35:42
69,http://fearlesspinkbunnies.us,5,1,1/1/2018 7:35:48
70,http://guppyfishing.org,3,2,1/1/2018 7:36:12
15,http://fashionabledogs.com,1,1,1/1/2018 7:36:34
15,http://horseandbuggymonthly.net,4,1,1/1/2018 7:36:43
77,http://fearlesspinkbunnies.us,2,2,1/1/2018 7:36:52
12,http://guppyfishing.org,2,1,1/1/2018 7:37:16
28,http://example.net,3,2,1/1/2018 7:37:31
17,http://fearlesspinkbunnies.us,4,1,1/1/2018 7:37:52
60,http://fearlesspinkbunnies.us,2,1,1/1/2018 7:38:12
